# Codes used by lab Bioanalytica
#
# Format:
# <Order>;<Code>;<Group Key>[;<Name>]
#
# Empty and comment (#) lines are ignored
# White space only matters for indentation of the Name.

01320;alter;KC;  Alter
01330;altmut;KC;    Alter der Mutter am Termin
01340;alu;KC;Aluminium (e)
01350;am;KC;Amylase
01360;am1;KC;Amylase gesamt (e)
01370;ama;KC;  Anti-Ma
01380;amag;KC;AK gegen Magenbelegzellen (e)
01390;amagq;KC;Ak gegen Magenbelegz.,quant (e)
01400;amagz;KC;Anti-MAG Ak (e)
01410;amagz1;KC;Anti-MAG Ak (e)
01420;amelp;KC;Amylase-Elektrophorese (e)
01430;ami;KC;Amikacin (e)
01440;amikp;KC;Amikacin, Peakspiegel (e)
01450;amikr;KC;Ak gegen Mikrosomen
01460;amikr1;KC;Ak gegen Mikrosomen
01470;amikr2;KC;Ak gegen TPO (Mikrosomen)
01480;amikt;KC;Amikacin, Talspiegel (e)
01490;amim2;KC;Ak gegen Mitochondr. M2 (e)
01500;amim4;KC;Ak gegen Mitochondr. M4(e)
01510;amim9;KC;Ak gegen Mitochondr. M9(e)
01520;amino;KC;Aminosäurenchromatogramm (e)
01530;amio;KC;Amiodaron (e)
01540;amio1;KC;Amiodaron (e)
01550;amiodq;KC;Amiodaron/Desethylamio.-Quot.
01560;amioq;KC;Amio-/Desamiodaron-Quot.
01570;amis1;KC;Amisulprid (Solian) (e)
01580;amisul;KC;Amisulprid (Solian) (e)
01590;amit;KC;AK gegen Mitochondrien (e)
01600;amitr;KC;Amitriptylin (e)
01610;amitr1;KC;Amitriptylin (e)
01620;amno;KC;  Ami-/+ Nortriptylin (e)
01630;amo;KC;Ammoniak
01640;amo1;KC;Ammoniak (e)
01650;amusk;KC;anti-MuSK (e)
01660;amye;KC;  Ak gegen Myelin
01670;ana;KC;Antinukleäre AK
01680;ana1;KC;Antinukleäre AK
01690;anai;KC;Antinukleäre Ak (IF) (e)
01700;anai1;KC;Antinukleäre Ak (IF) (e)
01710;anai2;KC;Antinukleäre Ak (IF)
01720;anca;KC;ANCA (Anti-Neutro.Cytopl.Ak)(e)
01730;ancac;KC;C-ANCA (PR3)
01740;ancac1;KC;C-ANCA (PR3)
01750;ancap;KC;P-ANCA (Myeloperox.)
01760;ancap1;KC;P-ANCA (Myeloperox.)
01770;and;KC;Androstendion (e)
01780;and1;KC;Androstendion (e)
01790;aneb;KC;AK gegen Nebennierenrinde(e)
01800;aneb1;KC;AK gegen Nebennierenrinde(e)
01810;angap;KC;Anionen-Lücke
01820;aovar;KC;Ak gegen Ovar (e)
01830;apan;KC;AK gegen Pankreasinselzellen(e)
01840;apane;KC;AK gegen exokrines Pankreas (e)
01850;apar;KC;AK gegen Parotis(e)
01860;apoa;KC;Apo-Lipoprotein-A1
01870;apoa1;KC;Apo-Lipoprotein-A1 (e)
01880;apob;KC;Apo-Lipoprotein-B
01890;apob1;KC;Apo-Lipoprotein-B (e)
01900;apoe;KC;Apolipoprotein E Genotyp (e)
01910;aqum;KC;AK gegen quergestr. Muskulatur(e)
01920;aqum1;KC;AK gegen quergestr. Muskulatur(e)
01930;archiv;KC;Sero Archivierung
01940;ari;KC;  Anti-Ri (ANNA-2)
01950;arib;KC;Anti-ribosom. P-prot. (e)
01960;arip;KC;Aripiprazol (e)
01970;arpp;KC;Ak gegen ribosom.P-Protein (e)
01980;arsen;KC;Arsen (e)
01990;asca;KC;IgA S. cerevisiae (e)
02000;ascg;KC;IgG S. cerevisiae (e)
02010;asdna;KC;Anti-Streptok. DNAse B (e)
02020;asla;KC;Ak gegen SLA (e)
02030;asla1;KC;Ak gegen SLA (e)
02040;aspa;KC;Anti-Sperma-AK (e)
02050;aspa1;KC;Anti-Sperma-AK (e)
02060;aspa2;KC;Anti-Sperma-AK (e)
02070;aspa3;KC;Anti-Sperma-AK (e)
02080;ast;KC;Antistreptolysin-O (AST)
02090;ast1;KC;Antistreptolysin-O (AST)
02100;asta;KC;Antistaphylolysin (e)
02110;asta1;KC;Antistaphylolysin (e)
02120;asti;KC;Antistreptolysin-O (AST)
02130;athyg;KC;Ak gegen Thyreoglobulin
02140;athyg1;KC;Ak gegen Thyreoglobulin
02150;athyg2;KC;Ak gegen Thyreoglobulin
02160;atiti;KC;AK gegen Titin(e)
02170;atr;KC;  Anti-Tr
02180;atshr;KC;AK gegen TSH-Rezeptor (TSI)(e)
02190;atshr1;KC;AK gegen TSH-Rezeptor (TSI)(e)
02200;atshr2;KC;AK gegen TSH-Rezeptor (TSI)(e)
02210;attg;KC;Ak gegen t-Transglutaminase (e)
02220;attg1;KC;t-Transglutaminase IgA-Ak
02230;attg2;KC;t-Transglutaminase IgA-Ak
02240;attgg;KC;t-Transglutaminase IgG Ak
02250;avgcc;KC;Anti-VGCC (Ca-Kanal) (e)
02260;ayo;KC;  Anti-Yo (PCA-1)
02270;azns;KC;Anti-ZNS Ak (e)
02280;b12;KC;Vitamin B12
02290;b2m;KC;Beta-2-Mikroglobulin
02300;b2m1;KC;Beta-2-Mikroglobulin
02310;b2tra;KC;Beta-2-Transferrin (e)
02320;basx;KC;  Basenexzess
02330;bcaro;KC;beta-Carotin (e)
02340;bcaro1;KC;beta-Carotin(e)
02350;bdi;KC;Bilirubin, konjugiert
02360;beh;KC;  Behensäure
02370;benzs;KC;Benzodiazepine (e)
02380;beso;KC;Besondere Analyse
02390;beta;KC;  Beta-Globulin
02400;beta1;KC;  Beta-Globulin
02410;betli;KC;  beta-Lipoproteine
02420;bg;KC;Bilirubin, gesamt
02430;bi;KC;Bilirubin, unkonjugiert
02440;bik;KC;  Bikarbonat
02450;biks;KC;Bikarbonat
02460;biot;KC;Biotin (e)
02470;blei;KC;Blei (e)
02480;bnp;KC;BNP (Brain Natriur. Pept.)(e)
02490;bnpmat;KC;EP:10, S:1000
02500;bp3;KC;IGF-BP 3 (e)
02510;broma;KC;Bromazepam (Lexotanil)(e)
02520;btest;KC;Testosteron bioverfüg.
02530;btest1;KC;Testosteron bioverfüg.
02540;c125;KC;CA 125
02550;c153;KC;CA 15-3
02560;c1531;KC;CA 15-3
02570;c199;KC;CA 19-9
02580;c1991;KC;CA 19-9
02590;c1ei;KC;C1-Esterase Inhibitor Konz.(e)
02600;c1eif;KC;C1-Esterase Inhibitor funkt.(e)
02610;c1q;KC;C1q (e)
02620;c2;KC;Komplement C2 (e)
02630;c24cq;KC;  Verhältnis C24/C22
02640;c26cq;KC;  Verhältnis C26/C22
02650;c3;KC;Komplement C3
02660;c4;KC;Komplement C4
02670;c41;KC;Komplement C4
02680;c50;KC;CA 50 (e)
02690;c501;KC;CA 50 (e)
02700;c724;KC;CA 72-4 (e)
02710;c7241;KC;CA 72-4 (e)
02720;c7242;KC;CA 72-4 (e)
02730;ca;KC;Calcium
02740;cad;KC;Cadmium (e)
02750;cada;KC;CADASIL - Mutationsanalyse (e)
02760;cai;KC;Calcium, ionisiert(e)
02770;cakor;KC;Calcium, korrigiert
02780;calc;KC;Calcitonin basal (e)
02790;calc1;KC;Calcitonin basal (e)
02800;calc2;KC;Calcitonin basal (e)
02810;calc3;KC;Calcitonin basal (e)
02820;calcs;KC;Calcitonin stimuliert (e)
02830;calcs2;KC;Calcitonin stimuliert 2 (e)
02840;canns;KC;Cannabis, Serum (e)
02850;carba;KC;Carbamazepin
02860;caw;KC;Gesamtkomplement,altern.Weg (e)
02870;cdt;KC;CDT (HPLC)
02880;cdtant;KC;  CDT-Anteil
02890;cdtec;KC;CDT (Carboh.-def.Transf.)
02900;cdtec1;KC;CDT (Carboh.-def.Transf.)
02910;cdtges;KC;  Transferrin Gesamt
02920;cdthp;KC;CDT (HPLC) (e)
02930;cea;KC;CEA
02940;cg;KC;Chemogramm gezielt
02950;ch1;KC;Cholinesterase (e)
02960;che;KC;Cholinesterase (e)
02970;che1;KC;Cholinesterase (e)
02980;che2;KC;Cholinesterase (e)
02990;che3;KC;Cholinesterase
03000;chem10;KC;Chemogramm 10 HMO
03010;chlor;KC;Chlorprothixen (e)
03020;cho;KC;Cholesterin
03030;chohq;KC;Cholesterin/HDL-Quot.
03040;chroga;KC;Chromogranin A (e)
03050;chrom;KC;Chrom (e)
03060;chrom1;KC;Chrom (e)
03070;chroma;KC;Chromogranin A (e)
03080;chylo;KC;  Chylomikronen(e)
03090;ciclo;KC;Ciclosporin A (monokl.)(e)
03100;cita;KC;Citalopram (e)
03110;ck;KC;CK (Creatin-Kinase)
03120;ck1e;KC;  CK (gesamt)
03130;ckbb;KC;  CK-BB (Hirn)(e)
03140;ckbb1;KC;  CK-BB (Hirn)
03150;ckelb;KC;  Beurteilung
03160;ckmb;KC;  CK-MB (Herzmuskel)(e)
03170;ckmb%;KC;Prozent von CK
03180;ckmb1;KC;  CK-MB (Herzmuskel)
03190;ckmb1e;KC;  CK-MB (Aktivität)
03200;ckmb2;KC;CK-MB
03210;ckmbm;KC;CK-MB (Masse)
03220;ckmbme;KC;  CK-MB (Masse)
03230;ckmm;KC;  CK-MM (Skelettmuskel)(e)
03240;ckmm1;KC;  CK-MM (Skelettmuskel)
03250;ckw;KC;Gesamtkomplement (klass. Weg)(e)
03260;ckw1;KC;Gesamtkomplement,klass.Weg (e)
03270;cl;KC;Chlorid
03280;cl+dcl;KC;Clomipramin+Des. Clomip. (e)
03290;clac3;KC;Calcitonin basal (e)
03300;clob;KC;Clobazam(e)
03310;clomi;KC;Clomipramin (e)
03320;clon;KC;Clonazepam (e)
03330;cloz;KC;Clozapin (e)
03340;cloz1;KC;Clozapin (e)
03350;cloz2;KC;Clozapin (e)
03360;cloz3;KC;Clozapin (e)
03370;cmtp;KC;Charcot-Marie-Tooth HSMN (e)
03380;co57;KC;Co-57 Ausscheidung
03390;co578q;KC;Co-57/Co-58 Quotient
03400;co58;KC; o-58 Auscheidung
03410;cocas;KC;Cocain (e)
03420;coen10;KC;Coenzym Q10 (Ubichinon 50) (e)
03430;coeru;KC;Coeruloplasmin (e)
03440;coeru1;KC;Coeruloplasmin (e)
03450;colsp1;KC;Cortisol stim. (1 ug), Speichel
03460;copb1;KC;Coproporphyrine I
03470;copb3;KC;Coproporphyrine III
03480;cora;KC;Cortisol 16 - 20 Uhr
03490;corlds;KC;Cortisol stim. (1 ug low dose)
03500;corlsp;KC;Cortisol stim. (1 ug), Speichel
03510;corm;KC;Cortisol 7 - 9 Uhr
03520;corp;KC;Cortisol supprimiert
03530;corp2;KC;Cortisol supprimiert
03540;cors;KC;Cortisol stimuliert
03550;cors2;KC;Cortisol stimuliert 2. Probe
03560;cors3;KC;Cortisol stimuliert 3. Probe
03570;corsm;KC;Cortisol morgends (Speichel)
03580;corsp;KC;Cortisol, 23.00 Uhr (Speichel)
03590;corsp1;KC;Cortisol (Speichel), 1.Probe
03600;corsp2;KC;Cortisol (Speichel), 2.Probe
03610;corsp3;KC;Cortisol (Speichel), 3.Probe
03620;corsp4;KC;Cortisol (Speichel), 4.Probe
03630;corsp5;KC;Cortisol (Speichel), 5.Probe
03640;corsp6;KC;Cortisol (Speichel), 6.Probe
03650;corsp7;KC;Cortisol (Speichel), 7.Probe
03660;corsp8;KC;Cortisol (Speichel), 8.Probe
03670;cotis;KC;Cotinin (e)
03680;cpep;KC;C-Peptid
03690;cpepa;KC;C-Peptid
03700;cpepp;KC;C-Peptid supprimiert
03710;cpepq;KC;C-Peptid/Glukose-Quotient
03720;cpepqa;KC;C-Peptid/Glukose-Quotient (ACHEF)
03730;cpeps;KC;C-Peptid stimuliert
03740;crp;KC;C-reaktives Protein
03750;crps;KC;hs-CRP (hochsensitiv)
03760;ctx;KC;CTX (e)
03770;cu;KC;Kupfer(e)
03780;cu1;KC;Kupfer (e)
03790;cu2;KC;Kupfer (e)
03800;cu3;KC;Kupfer (e)
03810;cyfra;KC;CYFRA 21-1 (e)
03820;cystc;KC;Cystatin C (e)
03830;da2;KC;Diaminooxidase (e)
03840;damio;KC;Desethyl-Amiodaron (e)
03850;dao;KC;Diaminooxidase (e)
03860;dao1;KC;Diaminooxidase (e)
03870;dao2;KC;Diaminooxidase (e)
03880;dao3;KC;Diaminooxidase (e)
03890;dclomi;KC;Desmethyl-Clomipramin (e)
03900;dflura;KC;Desalkyl-Flurazepam(e)
03910;dhea;KC;Dehydroepiandrosteron (e)
03920;dhea1;KC;Dehydroepiandrosteron (e)
03930;dhea2;KC;Dehydroepiandrosteron (e)
03940;dheast;KC;Dehydroepiandrosteron stim.(e)
03950;dheasu;KC;DHEA supprimiert (e)
03960;dheau1;KC;DHEA supprimiert (e)
03970;dhess1;KC;DHEA-Sulfat stimuliert
03980;dhest1;KC;Dehydroepiandrosteron stim.(e)
03990;dhesu;KC;Dehydroepiandrosteron-Sulfat(e)
04000;dhesu1;KC;Dehydroepiandrosteron-Sulfat
04010;dhesu2;KC;DHEA-Sulfat
04020;dhesus;KC;DHEA-Sulfat stimuliert (e)
04030;dht;KC;Dihydrotestosteron (e)
04040;diaz;KC;Diazepam (e)
04050;diaz1;KC;Diazepam (e)
04060;diben;KC;Dibenzepin (e)
04070;dibu;KC;Dibucainzahl (e)
04080;dig;KC;Digoxin
04090;digi;KC;Digitoxin (e)
04100;diät;KC;Diät seit
04110;dmclo1;KC;Desmethyl-Clozapin (e)
04120;dmclo2;KC;Desmethyl-Clozapin (e)
04130;dmclob;KC;N-Desmethylclobazam
04140;dmcloz;KC;Desmethyl-Clozapin (e)
04150;dmirta;KC;Desmethylmirtazapin (e)
04160;dmsert;KC;Desmethylsertralin
04170;dopbl;KC;Dopamin(e)
04180;dopbs;KC;Dopamin(e)
04190;dulox;KC;Duloxetin  (e)
04200;edat;KC;  Entnahmedatum
04210;elpbe;KC;  Kurvenverlauf
04220;ena;KC;ENA-Autoantikörper
04230;entn;KC;  Entnahme
04240;epo;KC;Erythropoietin (e)
04250;epo1;KC;Erythropoietin (e)
04260;escita;KC;Escitalopram (e)
04270;etho;KC;Ethosuximid (e)
04280;ewc;KC;Extrawasch-Integra
04290;ezeit;KC;  Entnahmezeit
04300;fe;KC;Eisen
04310;fe2;KC;Eisen 2. Probe
04320;fe3;KC;Eisen 3. Probe
04330;feb;KC;Transferrin-Sättigung
04340;febio;KC;Eisen (Lebergewebe) (e)
04350;febiop;KC;Eisen (Lebergewebe) (e)
04360;fer;KC;Ferritin
04370;ffa;KC;Frei Fettsäuren (e)
04380;fleca;KC;Flecainid (e)
04390;fluni;KC;Flunitrazepam (Rohypnol) (e)
04400;flunor;KC;Fluoxetin+Norfluoxetin (e)
04410;fluo;KC;Fluor (e)
04420;fluox;KC;Fluoxetin (e)
04430;fluox1;KC;Fluoxetin (e)
04440;flup;KC;Flupentixol (e)
04450;flura;KC;Flurazepam (Dalmadorm) (e)
04460;fluvo;KC;Fluvoxamin (e)
04470;fluvo1;KC;Fluvoxamin (e)
04480;flüed;KC;Dr. Flüeler
04490;fol;KC;Folsäure
04500;fol1;KC;Folsäure
04510;fole;KC;Folsäure in Erythrozyten
04520;fole1;KC;Folsäure in Erythrozyten
04530;folec;KC;Gemessener Wert Centaur
04540;frat;KC;Friedreich-Ataxie, GAA Repeat (e)
04550;frtri;KC;    Frühere Trisomie
04560;fruam;KC;Fructosamin (e)
04570;fruam1;KC;Fructosamin (e)
04580;fruam2;KC;Fructosamin (e)
04590;fsh;KC;FSH (Follitropin)
04600;fshs;KC;FSH (stimuliert)
04610;fshs2;KC;FSH (stim.) 2.Probe
04620;ft3;KC;Freies T3 (FT3) (e)
04630;ft31;KC;Freies T3 (FT3)
04640;ft4;KC;Freies Thyroxin (FT4)
04650;galls;KC;Gallensäuren (e)
04660;galls1;KC;Gallensäuren (e)
04670;gamma;KC;  Gamma-Globulin
04680;gamma1;KC;  Gamma-Globulin
04690;gape;KC;Gabapentin (Neurontin) (e)
04700;gast;KC;Gastrin (e)
04710;gast1;KC;Gastrin (e)
04720;gast2;KC;Gastrin (e)
04730;gast2s;KC;Gastrin, stimuliert (e)
04740;gastr;KC;Gastrin (Serum) (e)
04750;genta;KC;Gentamycin (e)
04760;gentam;KC;Gentamycin (e)
04770;gentp;KC;Gentamycin (Peakspiegel) (e)
04780;gentp1;KC;Gentamycin (Peakspiegel) (e)
04790;gentt;KC;Gentamycin (Talspiegel) (e)
04800;gentt1;KC;Gentamycin (Talspiegel) (e)
04810;getp1m;KC;Gentamycin (Peakspiegel) (e)
04820;gett1m;KC;Gentamycin (Talspiegel) (e)
04830;gewi;KC;    Gewicht
04840;gewic;KC;  Gewicht
04850;gfr;KC;GFR, berechnet (Cockroft-Gault)
04860;gfrw;KC;GFR berechnet (Cockroft-Gault)
04870;gfrx;KC;GFR Triageanalyse Mann / Frau
04880;ggt;KC;Gamma-GT
04890;ggt1;KC;Gamma-GT
04900;ghb;KC;GHB (Gammahydroxybuttersäure) (e)
04910;gl;KC;Glukose
04920;gl0;KC;  Glukose nüchtern
04930;gl01;KC;  Glukose nüchtern
04940;gl0n;KC;  Glukose nüchtern
04950;gl11;KC;  Glukose 11.00 Uhr
04960;gl120;KC;  Glukose nach 120 Min.
04970;gl1201;KC;  Glukose nach 120 Min.
04980;gl120n;KC;  Glukose nach 120 Min.
04990;gl16;KC;  Glukose 16.30 Uhr
05000;gl180n;KC;  Glukose nach 180 Min.
05010;gl60;KC;  Glukose nach 60 Min.
05020;gl601;KC;  Glukose nach 60 Min.
05030;gl60n;KC;  Glukose nach 60 Min.
05040;gl60os;KC;  Glukose 60 Min.
05050;gl7;KC;  Glukose nüchtern
05060;glbeb;KC;Beurteilung:
05070;glbeos;KC;  Glukose nüchtern
05080;glcpe;KC;  Glukose
05090;glcpep;KC;  Glukose
05100;glcpes;KC;  Glukose
05110;gldh;KC;GLDH (e)
05120;gll120;KC;  Glukose nach 120 min.
05130;gllb0;KC;  Glukose nüchtern
05140;gllb30;KC;  Glukose nach 30 min.
05150;gllb60;KC;  Glukose nach 60 min.
05160;gllb90;KC;  Glukose nach 90 min.
05170;gllbbe;KC;Beurteilung:
05180;gllsy;KC;Klin. Symptome
05190;glpo;KC;Glukose postprandial
05200;glspep;KC;  Glukose
05210;gluka;KC;Glukagon (e)
05220;gluka1;KC;Glukagon (e)
05230;glur0;KC;  Glukose nüchtern (Urin)
05240;glur2;KC;  Glukose nach 2h
05250;got;KC;GOT (ASAT)
05260;gpt;KC;GPT (ALAT)
05270;grafk;KC;Regelanalyse GRAFK ssi1
05280;hal;KC;Haloperidol (e)
05290;halr;KC;reduziertes Haloperidol (e)
05300;hapto;KC;Haptoglobin
05310;hast;KC;Harnstoff
05320;hastd;KC;Harnstoff
05330;hba1c;KC;HbA1c
05340;hba1c1;KC;HbA1c (IFCC)
05350;hba1c2;KC;HbA1c (DCCT)
05360;hbdh;KC;HBDH (e)
05370;hcbpo;KC;Heptacarboxyporphyrin
05380;hcg;KC;ß-HCG
05390;hcga;KC;  ß-HCG
05400;hdl;KC;HDL-Cholesterin
05410;hem1;KC;Hem 1
05420;hem2;KC;Hem 2
05430;her2;KC;HER2/neu (erbB2)(e)
05440;heros;KC;Heroin (6-Acetylmorphin) (e)
05450;hex;KC;  Hexacosansäure
05460;hormab;KC;Hormonstatus
05470;hpl;KC;HPL (e)
05480;hss;KC;Harnsäure
05490;htg;KC;Thyreoglobulin (e)
05500;htg1;KC;Thyreoglobulin (e)
05510;htg2;KC;Thyreoglobulin
05520;hxcpo;KC;Hexacarboxyporphyrin
05530;hya;KC;Hyaluronat (e)
05540;hydr;KC;9-OH-Risperidon (e)
05550;iabdm;KC;    insulinabh. DM
05560;ifix;KC;Beurteilung
05570;iga;KC;IgA (Immunglobulin A)
05580;igaki;KC;  IgA
05590;igas;KC;IgA im Speichel
05600;igbp3;KC;IGF-BP 3 (e)
05610;igd;KC;IgD (e)
05620;igd1;KC;IgD (e)
05630;igei;KC;IgE (Immunglobulin E)
05640;igf1;KC;IGF-1 (Somatomedin C) (e)
05650;igf11;KC;IGF-1 (Somatomedin C) (e)
05660;igf12;KC;IGF-1 (Somatomedin C) (e)
05670;igf1p2;KC;IGF-1 supprimiert 2 (e)
05680;igf1sp;KC;IGF-1 supprimiert (e)
05690;igg;KC;IgG (Immunglobulin G)
05700;igg1;KC;  IgG1
05710;igg2;KC;  IgG2
05720;igg2pb;KC;IgG2-Bindung Polysaccharid-Ag (e)
05730;igg3;KC;  IgG3
05740;igg4;KC;  IgG4
05750;iggi;KC;IgG (Immunglobulin G)
05760;iggki;KC;  IgG
05770;iggsk;KC;Spez. IgG-Subklassen (e)
05780;iggsv;KC;IgG Serum Liquorproteinprofil
05790;igm;KC;IgM (Immunglobulin M)
05800;igmki;KC;  IgM
05810;il6;KC;Interleukin 6 (e)
05820;inhi;KC;Inhibin A (e)
05830;inhib;KC;Inhibin B (e)
05840;ins;KC;Insulin (e)
05850;ins1;KC;Insulin (e)
05860;ins2;KC;Insulin (e)
05870;ins3;KC;Insulin (e)
05880;intap;KC;  Intest-AP
05890;inte;KC;    Interpretation
05900;intev;KC;  Intest. Variante
05910;intoxs;KC;Intoxikation unbek. Substanz (e)
05920;itra;KC;Itraconazol (e)
05930;jo1;KC;ENA Jo-1
05940;jo11;KC;  Jo-1
05950;k;KC;Kalium
05960;kalar;KC;  kappa/lambda Ratio
05970;kapps;KC;  Leichtketten Typ kappa
05980;kapps2;KC;  Leichtketten Typ kappa
05990;karnif;KC;L-Karnitin, frei (e)
06000;karnig;KC;L-Karnitin, gesamt (e)
06010;karyo;KC;Karyotyp
06020;kep;KC;Levetiracetam (Keppra) (e)
06030;kepp;KC;Keppra (Levetiracetam)(e)
06040;keta;KC;Nordazepam (e)
06050;knoap;KC;  Knochen-AP
06060;kre;KC;Kreatinin
06070;kreae;KC;Kreatin im Ec (e)
06080;kreat;KC;Kreatin (e)
06090;kryo;KC;Kryoglobuline gesamt (e)
06100;kryoa;KC;  Klasse IgA
06110;kryog;KC;  Klasse IgG
06120;kryol;KC;Kryoglobuline, qual. (e)
06130;kryom;KC;  Klasse IgM
06140;kryot;KC;Kryoglobulin Typ
06150;lak;KC;Laktat
06160;lambs;KC;  Leichtketten Typ lambda
06170;lambs2;KC;  Leichtketten Typ lambda
06180;lami;KC;Lamictal (e)
06190;lami1;KC;Lamictal (e)
06200;lami2;KC;Lamictal (e)
06210;lap;KC;LAP (Leucin Aryl Amidase)(e)
06220;lap1;KC;LAP(Leucin Aryl Amidase)(e)
06230;lap2;KC;LAP (Leucin Aryl Amidase)(e)
06240;ldh;KC;LDH (Lactat-Dehydrogenase)
06250;ldh1;KC;LDH (Lactat-Dehydrogenase)
06260;ldhel;KC;LDH-Isoenzyme (e)
06270;ldl;KC;LDL-Cholesterin
06280;ldl1;KC;LDL-Cholesterin
06290;lebap;KC;  Leber-AP
06300;lepti2;KC;Leptin (e)
06310;leptin;KC;Leptin (e)
06320;levo;KC;Levomepromazin (Nozinan) (e)
06330;levo1;KC;Levomepromazin (Nozinan) (e)
06340;lh;KC;LH (Lutropin)
06350;lhfsq;KC;LH/FSH - Quotient
06360;lhon;KC;Leber'sche Optikusatrophie (e)
06370;lhs;KC;LH (stimuliert)
06380;lhs2;KC;LH (stim.) 2.Probe
06390;li;KC;Lithium
06400;lip;KC;Lipase
06410;lip1;KC;Lipase
06420;lipel1;KC;Lipidelektrophorese (e)
06430;lipelb;KC;  Beurteilung
06440;lora;KC;Lorazepam (e)
06450;lpa;KC;Lp(a) (e)
06460;lysen;KC;Lysosomale Enzyme (e)
06470;lyso;KC;Lysozym (e)
06480;lyso1;KC;Lysozym (e)
06490;makap;KC;  Makro-AP
06500;mapro;KC;Maprotilin (e)
06510;mapro1;KC;Maprotilin (e)
06520;mca;KC;MCA (e)
06530;mca2;KC;MCA (e)
06540;mcpp;KC;  m-CPP (Hauptmetabolit)
06550;mdsp;KC;Myotone Dystrophie Steinert (e)
06560;mebe;KC;Mebendazol (Vermox) (e)
06570;meph;KC;Mephenaminsäure (e)
06580;mesu;KC;Mesuximid (Petinutin) (e)
06590;metaf1;KC;  freie Metanephrine
06600;metan3;KC;  Metanephrine gesamt
06610;methp;KC;Methylphenidat (e)
06620;methpu;KC;Methylphenidat (e)
06630;metma;KC;Methylmalonsäure (e)
06640;metma1;KC;Methylmalonsäure (e)
06650;metma2;KC;Methylmalonsäure (e)
06660;metmau;KC;Methylmalonsäure im Urin  (e)
06670;metx;KC;Methotrexat (e)
06680;mety1;KC;  Methoxytyramine gesamt
06690;metyf1;KC;  freie Methoxytyramine
06700;mg;KC;Magnesium
06710;mgec;KC;Magnesium in Erythrozyten (e)
06720;mgec1;KC;Magnesium in Erythrozyten (e)
06730;mian;KC;Mianserin (Tolvon) (e)
06740;mirta;KC;Mirtazapin (e)
06750;mirta1;KC;Mirtazapin (e)
06760;mmpn;KC;Methylmercaptopurinnukleotide (e)
06770;mn;KC;Mangan (e)
06780;mn1;KC;Mangan (e)
06790;moclo;KC;Moclobemid (Aurorix) (e)
06800;moclo1;KC;Moclobemid (Aurorix) (e)
06810;mor3gl;KC;Morphin-3-Glucuronid (e)
06820;mor6gl;KC;Morphin-6-Glucuronid (e)
06830;mors;KC;Morphin (e)
06840;mplgl;KC;  = mittlere Plasma-Glukose
06850;mpnu;KC;Mercaptopurinnukleotide (e)
06860;myc;KC;Mycophenolat (e)
06870;mych;KC;Y-chromos.Mikrodeletionen (e)
06880;mydys;KC;Myotone Dystrophie Steinert (e)
06890;myog;KC;Myoglobin (e)
06900;myog1;KC;Myoglobin
06910;myos;KC;Myoglobin
06920;myos1;KC;Myoglobin
06930;na;KC;Natrium
06940;nackt;KC;    Nackentransparenz
06950;nefa;KC;Nefazodon (e)
06960;netilp;KC;Netilmycin, Peak (e)
06970;netilt;KC;Netilmycin, Tal (e)
06980;niac;KC;Niacin (e)
06990;nis;KC;Nickel (e)
07000;nmeta3;KC;  Normetanephrin gesamt
07010;nmetf1;KC;  freie Normetanephrine
07020;nobl11;KC;Noradrenalin
07030;nobll2;KC;Noradrenalin
07040;noflu1;KC;Norfluoxetin (e)
07050;nofluo;KC;Norfluoxetin (e)
07060;norbl;KC;Noradrenalin
07070;norbl1;KC;Noradrenalin, liegend
07080;norbl2;KC;Noradrenalin, 2.Probe
07090;norbl3;KC;Noradrenalin, 3.Probe
07100;norbl4;KC;Noradrenalin, 4.Probe
07110;norbs;KC;Noradrenalin (e)
07120;norcl;KC;  Norclozapin (e)
07130;nord;KC;Nordazepam (e)
07140;nort;KC;  Nortriptylin (e)
07150;nse;KC;Neuronen spez. Enolase (e)
07160;nse1;KC;Neuronen spez. Enolase (e)
07170;o2s1;KC;O2-Sättigung 1. Probe
07180;o2s10;KC;O2-Sättigung 10.Probe
07190;o2s11;KC;O2-Sättigung 11.Probe
07200;o2s12;KC;O2-Sättigung 12.Probe
07210;o2s13;KC;O2-Sättigung 13.Probe
07220;o2s2;KC;O2-Sättigung 2. Probe
07230;o2s3;KC;O2-Sättigung 3. Probe
07240;o2s4;KC;O2-Sättigung 4. Probe
07250;o2s5;KC;O2-Sättigung 5. Probe
07260;o2s6;KC;O2-Sättigung 6. Probe
07270;o2s7;KC;O2-Sättigung 7. Probe
07280;o2s8;KC;O2-Sättigung 8. Probe
07290;o2s9;KC;O2-Sättigung 9. Probe
07300;o2sät;KC;  O2-Sättigung
07310;odesm;KC;O-Desmethylvenlafaxin (e)
07320;oed;KC;Oestradiol (17-Beta)
07330;oeds;KC;Oestradiol stimuliert
07340;oest;KC;Oestron(E1) (e)
07350;oet;KC;Oestriol (e)
07360;oet1;KC;Oestriol (e)
07370;ogtt;KC;Oraler Glukosetoleranztest
07380;olan;KC;Olanzapin (e)
07390;olan1;KC;Olanzapin (e)
07400;opi;KC;Opiate (e)
07410;oro;KC;Alpha-1-saures-Glykoprotein (e)
07420;osmo;KC;Osmolalität (berechn.)
07430;osmog;KC;Osmolalität gemessen (e)
